"Uniprot_Accession","Uniprot_ID","KEGG_ID","Pathway_ID","Pathway_name"
"A0A0R4J190","A0A0R4J190_MOUSE","mmu:12182","path:mmu04970","Salivary secretion - Mus musculus (mouse)"
"Q64277","BST1_MOUSE","mmu:12182","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"A0A0R4J190","A0A0R4J190_MOUSE","mmu:12182","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"Q64277","BST1_MOUSE","mmu:12182","path:mmu00760","Nicotinate and nicotinamide metabolism - Mus musculus (mouse)"
"A0A0R4J190","A0A0R4J190_MOUSE","mmu:12182","path:mmu00760","Nicotinate and nicotinamide metabolism - Mus musculus (mouse)"
"Q64277","BST1_MOUSE","mmu:12182","path:mmu04972","Pancreatic secretion - Mus musculus (mouse)"
"A0A0R4J190","A0A0R4J190_MOUSE","mmu:12182","path:mmu04972","Pancreatic secretion - Mus musculus (mouse)"
"P15327","PMGE_MOUSE","mmu:12183","path:mmu00260","Glycine, serine and threonine metabolism - Mus musculus (mouse)"
"P15327","PMGE_MOUSE","mmu:12183","path:mmu00010","Glycolysis / Gluconeogenesis - Mus musculus (mouse)"
"P15327","PMGE_MOUSE","mmu:12183","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"P48754","BRCA1_MOUSE","mmu:12189","path:mmu05224","Breast cancer - Mus musculus (mouse)"
"P48754","BRCA1_MOUSE","mmu:12189","path:mmu04151","PI3K-Akt signaling pathway - Mus musculus (mouse)"
"P48754","BRCA1_MOUSE","mmu:12189","path:mmu04120","Ubiquitin mediated proteolysis - Mus musculus (mouse)"
"P48754","BRCA1_MOUSE","mmu:12189","path:mmu01524","Platinum drug resistance - Mus musculus (mouse)"
"P48754","BRCA1_MOUSE","mmu:12189","path:mmu03440","Homologous recombination - Mus musculus (mouse)"
"P48754","BRCA1_MOUSE","mmu:12189","path:mmu03460","Fanconi anemia pathway - Mus musculus (mouse)"
"P48754","BRCA1_MOUSE","mmu:12189","path:mmu05206","MicroRNAs in cancer - Mus musculus (mouse)"
"P97929","BRCA2_MOUSE","mmu:12190","path:mmu05212","Pancreatic cancer - Mus musculus (mouse)"
"P97929","BRCA2_MOUSE","mmu:12190","path:mmu05200","Pathways in cancer - Mus musculus (mouse)"
"P97929","BRCA2_MOUSE","mmu:12190","path:mmu05224","Breast cancer - Mus musculus (mouse)"
"P97929","BRCA2_MOUSE","mmu:12190","path:mmu03440","Homologous recombination - Mus musculus (mouse)"
"P97929","BRCA2_MOUSE","mmu:12190","path:mmu03460","Fanconi anemia pathway - Mus musculus (mouse)"
"P23950","TISB_MOUSE","mmu:12192","path:mmu04218","Cellular senescence - Mus musculus (mouse)"
"P23949","TISD_MOUSE","mmu:12193","path:mmu04218","Cellular senescence - Mus musculus (mouse)"
"O54798","BRS3_MOUSE","mmu:12209","path:mmu04080","Neuroactive ligand-receptor interaction - Mus musculus (mouse)"
"O88738","BIRC6_MOUSE","mmu:12211","path:mmu04120","Ubiquitin mediated proteolysis - Mus musculus (mouse)"
"O88738","BIRC6_MOUSE","mmu:12211","path:mmu04215","Apoptosis - multiple species - Mus musculus (mouse)"
"Q05928","BTC_MOUSE","mmu:12223","path:mmu04012","ErbB signaling pathway - Mus musculus (mouse)"
"P62325","BTG1_MOUSE","mmu:12226","path:mmu03018","RNA degradation - Mus musculus (mouse)"
"Q04211","BTG2_MOUSE","mmu:12227","path:mmu03018","RNA degradation - Mus musculus (mouse)"
"P50615","BTG3_MOUSE","mmu:12228","path:mmu03018","RNA degradation - Mus musculus (mouse)"
"P35991","BTK_MOUSE","mmu:12229","path:mmu05169","Epstein-Barr virus infection - Mus musculus (mouse)"
"P35991","BTK_MOUSE","mmu:12229","path:mmu04662","B cell receptor signaling pathway - Mus musculus (mouse)"
"P35991","BTK_MOUSE","mmu:12229","path:mmu04380","Osteoclast differentiation - Mus musculus (mouse)"
"P35991","BTK_MOUSE","mmu:12229","path:mmu04664","Fc epsilon RI signaling pathway - Mus musculus (mouse)"
"P35991","BTK_MOUSE","mmu:12229","path:mmu05340","Primary immunodeficiency - Mus musculus (mouse)"
"P35991","BTK_MOUSE","mmu:12229","path:mmu04064","NF-kappa B signaling pathway - Mus musculus (mouse)"
"P35991","BTK_MOUSE","mmu:12229","path:mmu04611","Platelet activation - Mus musculus (mouse)"
"Q3ULA2","FBW1A_MOUSE","mmu:12234","path:mmu05170","Human immunodeficiency virus 1 infection - Mus musculus (mouse)"
"Q3ULA2","FBW1A_MOUSE","mmu:12234","path:mmu04710","Circadian rhythm - Mus musculus (mouse)"
"Q3ULA2","FBW1A_MOUSE","mmu:12234","path:mmu04218","Cellular senescence - Mus musculus (mouse)"
"Q3ULA2","FBW1A_MOUSE","mmu:12234","path:mmu04390","Hippo signaling pathway - Mus musculus (mouse)"
"Q3ULA2","FBW1A_MOUSE","mmu:12234","path:mmu04310","Wnt signaling pathway - Mus musculus (mouse)"
"Q3ULA2","FBW1A_MOUSE","mmu:12234","path:mmu04114","Oocyte meiosis - Mus musculus (mouse)"
"Q3ULA2","FBW1A_MOUSE","mmu:12234","path:mmu04120","Ubiquitin mediated proteolysis - Mus musculus (mouse)"
"Q3ULA2","FBW1A_MOUSE","mmu:12234","path:mmu04340","Hedgehog signaling pathway - Mus musculus (mouse)"
"O08901","BUB1_MOUSE","mmu:12235","path:mmu04110","Cell cycle - Mus musculus (mouse)"
"O08901","BUB1_MOUSE","mmu:12235","path:mmu04114","Oocyte meiosis - Mus musculus (mouse)"
"O08901","BUB1_MOUSE","mmu:12235","path:mmu04914","Progesterone-mediated oocyte maturation - Mus musculus (mouse)"
"Q9Z1S0","BUB1B_MOUSE","mmu:12236","path:mmu04110","Cell cycle - Mus musculus (mouse)"
"Q9Z1S0","BUB1B_MOUSE","mmu:12236","path:mmu05166","Human T-cell leukemia virus 1 infection - Mus musculus (mouse)"
"Q9WVA3","BUB3_MOUSE","mmu:12237","path:mmu04110","Cell cycle - Mus musculus (mouse)"
"Q9WVA3","BUB3_MOUSE","mmu:12237","path:mmu05166","Human T-cell leukemia virus 1 infection - Mus musculus (mouse)"
"P50637","TSPO_MOUSE","mmu:12257","path:mmu04979","Cholesterol metabolism - Mus musculus (mouse)"
"P50637","TSPO_MOUSE","mmu:12257","path:mmu05166","Human T-cell leukemia virus 1 infection - Mus musculus (mouse)"
"P50637","TSPO_MOUSE","mmu:12257","path:mmu04080","Neuroactive ligand-receptor interaction - Mus musculus (mouse)"
"P97290","IC1_MOUSE","mmu:12258","path:mmu04610","Complement and coagulation cascades - Mus musculus (mouse)"
"P97290","IC1_MOUSE","mmu:12258","path:mmu05133","Pertussis - Mus musculus (mouse)"
"P98086","C1QA_MOUSE","mmu:12259","path:mmu05133","Pertussis - Mus musculus (mouse)"
"P98086","C1QA_MOUSE","mmu:12259","path:mmu05142","Chagas disease (American trypanosomiasis) - Mus musculus (mouse)"
"P98086","C1QA_MOUSE","mmu:12259","path:mmu05150","Staphylococcus aureus infection - Mus musculus (mouse)"
"P98086","C1QA_MOUSE","mmu:12259","path:mmu04610","Complement and coagulation cascades - Mus musculus (mouse)"
"P98086","C1QA_MOUSE","mmu:12259","path:mmu05020","Prion diseases - Mus musculus (mouse)"
"P98086","C1QA_MOUSE","mmu:12259","path:mmu05322","Systemic lupus erythematosus - Mus musculus (mouse)"
"P14106","C1QB_MOUSE","mmu:12260","path:mmu05142","Chagas disease (American trypanosomiasis) - Mus musculus (mouse)"
"P14106","C1QB_MOUSE","mmu:12260","path:mmu05020","Prion diseases - Mus musculus (mouse)"
"P14106","C1QB_MOUSE","mmu:12260","path:mmu05133","Pertussis - Mus musculus (mouse)"
"P14106","C1QB_MOUSE","mmu:12260","path:mmu04610","Complement and coagulation cascades - Mus musculus (mouse)"
"P14106","C1QB_MOUSE","mmu:12260","path:mmu05150","Staphylococcus aureus infection - Mus musculus (mouse)"
"P14106","C1QB_MOUSE","mmu:12260","path:mmu05322","Systemic lupus erythematosus - Mus musculus (mouse)"
"Q02105","C1QC_MOUSE","mmu:12262","path:mmu05020","Prion diseases - Mus musculus (mouse)"
"Q02105","C1QC_MOUSE","mmu:12262","path:mmu05142","Chagas disease (American trypanosomiasis) - Mus musculus (mouse)"
"Q02105","C1QC_MOUSE","mmu:12262","path:mmu05133","Pertussis - Mus musculus (mouse)"
"Q02105","C1QC_MOUSE","mmu:12262","path:mmu05150","Staphylococcus aureus infection - Mus musculus (mouse)"
"Q02105","C1QC_MOUSE","mmu:12262","path:mmu05322","Systemic lupus erythematosus - Mus musculus (mouse)"
"Q02105","C1QC_MOUSE","mmu:12262","path:mmu04610","Complement and coagulation cascades - Mus musculus (mouse)"
"P21180","CO2_MOUSE","mmu:12263","path:mmu05133","Pertussis - Mus musculus (mouse)"
"P21180","CO2_MOUSE","mmu:12263","path:mmu04610","Complement and coagulation cascades - Mus musculus (mouse)"
"P21180","CO2_MOUSE","mmu:12263","path:mmu05150","Staphylococcus aureus infection - Mus musculus (mouse)"
"P21180","CO2_MOUSE","mmu:12263","path:mmu05322","Systemic lupus erythematosus - Mus musculus (mouse)"
"P79621","C2TA_MOUSE","mmu:12265","path:mmu05340","Primary immunodeficiency - Mus musculus (mouse)"
"P79621","C2TA_MOUSE","mmu:12265","path:mmu05164","Influenza A - Mus musculus (mouse)"
"P79621","C2TA_MOUSE","mmu:12265","path:mmu04612","Antigen processing and presentation - Mus musculus (mouse)"
"P79621","C2TA_MOUSE","mmu:12265","path:mmu05145","Toxoplasmosis - Mus musculus (mouse)"
"P79621","C2TA_MOUSE","mmu:12265","path:mmu05152","Tuberculosis - Mus musculus (mouse)"
"P01027","CO3_MOUSE","mmu:12266","path:mmu05133","Pertussis - Mus musculus (mouse)"
"P01027","CO3_MOUSE","mmu:12266","path:mmu05167","Kaposi sarcoma-associated herpesvirus infection - Mus musculus (mouse)"
"P01027","CO3_MOUSE","mmu:12266","path:mmu05142","Chagas disease (American trypanosomiasis) - Mus musculus (mouse)"
"P01027","CO3_MOUSE","mmu:12266","path:mmu05140","Leishmaniasis - Mus musculus (mouse)"
"P01027","CO3_MOUSE","mmu:12266","path:mmu05168","Herpes simplex virus 1 infection - Mus musculus (mouse)"
"P01027","CO3_MOUSE","mmu:12266","path:mmu04145","Phagosome - Mus musculus (mouse)"
"P01027","CO3_MOUSE","mmu:12266","path:mmu04080","Neuroactive ligand-receptor interaction - Mus musculus (mouse)"
"P01027","CO3_MOUSE","mmu:12266","path:mmu05150","Staphylococcus aureus infection - Mus musculus (mouse)"
"P01027","CO3_MOUSE","mmu:12266","path:mmu05134","Legionellosis - Mus musculus (mouse)"
"P01027","CO3_MOUSE","mmu:12266","path:mmu05152","Tuberculosis - Mus musculus (mouse)"
"P01027","CO3_MOUSE","mmu:12266","path:mmu04610","Complement and coagulation cascades - Mus musculus (mouse)"
"P01027","CO3_MOUSE","mmu:12266","path:mmu05203","Viral carcinogenesis - Mus musculus (mouse)"
"P01027","CO3_MOUSE","mmu:12266","path:mmu05322","Systemic lupus erythematosus - Mus musculus (mouse)"
"O09047","C3AR_MOUSE","mmu:12267","path:mmu04080","Neuroactive ligand-receptor interaction - Mus musculus (mouse)"
"O09047","C3AR_MOUSE","mmu:12267","path:mmu04610","Complement and coagulation cascades - Mus musculus (mouse)"
"O09047","C3AR_MOUSE","mmu:12267","path:mmu05150","Staphylococcus aureus infection - Mus musculus (mouse)"
"P01029","CO4B_MOUSE","mmu:12268","path:mmu05133","Pertussis - Mus musculus (mouse)"
"P01029","CO4B_MOUSE","mmu:12268","path:mmu05150","Staphylococcus aureus infection - Mus musculus (mouse)"
"P01029","CO4B_MOUSE","mmu:12268","path:mmu04610","Complement and coagulation cascades - Mus musculus (mouse)"
"P01029","CO4B_MOUSE","mmu:12268","path:mmu05322","Systemic lupus erythematosus - Mus musculus (mouse)"
"P08607","C4BPA_MOUSE","mmu:12269","path:mmu05133","Pertussis - Mus musculus (mouse)"
"P08607","C4BPA_MOUSE","mmu:12269","path:mmu04610","Complement and coagulation cascades - Mus musculus (mouse)"
"P30993","C5AR1_MOUSE","mmu:12273","path:mmu04080","Neuroactive ligand-receptor interaction - Mus musculus (mouse)"
"P30993","C5AR1_MOUSE","mmu:12273","path:mmu05150","Staphylococcus aureus infection - Mus musculus (mouse)"
"P30993","C5AR1_MOUSE","mmu:12273","path:mmu04610","Complement and coagulation cascades - Mus musculus (mouse)"
"Q91X70","Q91X70_MOUSE","mmu:12274","path:mmu04610","Complement and coagulation cascades - Mus musculus (mouse)"
"Q91X70","Q91X70_MOUSE","mmu:12274","path:mmu05322","Systemic lupus erythematosus - Mus musculus (mouse)"
"Q91X70","Q91X70_MOUSE","mmu:12274","path:mmu05020","Prion diseases - Mus musculus (mouse)"
"A0A0R4J032","A0A0R4J032_MOUSE","mmu:12279","path:mmu04610","Complement and coagulation cascades - Mus musculus (mouse)"
"P06683","CO9_MOUSE","mmu:12279","path:mmu04610","Complement and coagulation cascades - Mus musculus (mouse)"
"A0A0R4J032","A0A0R4J032_MOUSE","mmu:12279","path:mmu05020","Prion diseases - Mus musculus (mouse)"
"P06683","CO9_MOUSE","mmu:12279","path:mmu05020","Prion diseases - Mus musculus (mouse)"
"A0A0R4J032","A0A0R4J032_MOUSE","mmu:12279","path:mmu05322","Systemic lupus erythematosus - Mus musculus (mouse)"
"P06683","CO9_MOUSE","mmu:12279","path:mmu05322","Systemic lupus erythematosus - Mus musculus (mouse)"
"A0A0R4J032","A0A0R4J032_MOUSE","mmu:12279","path:mmu05146","Amoebiasis - Mus musculus (mouse)"
"P06683","CO9_MOUSE","mmu:12279","path:mmu05146","Amoebiasis - Mus musculus (mouse)"
"Q9JKR6","HYOU1_MOUSE","mmu:12282","path:mmu04141","Protein processing in endoplasmic reticulum - Mus musculus (mouse)"
"Q06138","CAB39_MOUSE","mmu:12283","path:mmu04152","AMPK signaling pathway - Mus musculus (mouse)"
"Q06138","CAB39_MOUSE","mmu:12283","path:mmu04150","mTOR signaling pathway - Mus musculus (mouse)"
"P97445","CAC1A_MOUSE","mmu:12286","path:mmu04724","Glutamatergic synapse - Mus musculus (mouse)"
"P97445","CAC1A_MOUSE","mmu:12286","path:mmu04742","Taste transduction - Mus musculus (mouse)"
"P97445","CAC1A_MOUSE","mmu:12286","path:mmu05033","Nicotine addiction - Mus musculus (mouse)"
"P97445","CAC1A_MOUSE","mmu:12286","path:mmu04725","Cholinergic synapse - Mus musculus (mouse)"
"P97445","CAC1A_MOUSE","mmu:12286","path:mmu05032","Morphine addiction - Mus musculus (mouse)"
"P97445","CAC1A_MOUSE","mmu:12286","path:mmu04020","Calcium signaling pathway - Mus musculus (mouse)"
"P97445","CAC1A_MOUSE","mmu:12286","path:mmu04728","Dopaminergic synapse - Mus musculus (mouse)"
"P97445","CAC1A_MOUSE","mmu:12286","path:mmu04730","Long-term depression - Mus musculus (mouse)"
"P97445","CAC1A_MOUSE","mmu:12286","path:mmu04723","Retrograde endocannabinoid signaling - Mus musculus (mouse)"
"P97445","CAC1A_MOUSE","mmu:12286","path:mmu04726","Serotonergic synapse - Mus musculus (mouse)"
"P97445","CAC1A_MOUSE","mmu:12286","path:mmu04010","MAPK signaling pathway - Mus musculus (mouse)"
"P97445","CAC1A_MOUSE","mmu:12286","path:mmu04930","Type II diabetes mellitus - Mus musculus (mouse)"
"P97445","CAC1A_MOUSE","mmu:12286","path:mmu04727","GABAergic synapse - Mus musculus (mouse)"
"P97445","CAC1A_MOUSE","mmu:12286","path:mmu05017","Spinocerebellar ataxia - Mus musculus (mouse)"
"P97445","CAC1A_MOUSE","mmu:12286","path:mmu04721","Synaptic vesicle cycle - Mus musculus (mouse)"
"O55017","CAC1B_MOUSE","mmu:12287","path:mmu05033","Nicotine addiction - Mus musculus (mouse)"
"O55017","CAC1B_MOUSE","mmu:12287","path:mmu04728","Dopaminergic synapse - Mus musculus (mouse)"
"O55017","CAC1B_MOUSE","mmu:12287","path:mmu04723","Retrograde endocannabinoid signaling - Mus musculus (mouse)"
"O55017","CAC1B_MOUSE","mmu:12287","path:mmu04010","MAPK signaling pathway - Mus musculus (mouse)"
"O55017","CAC1B_MOUSE","mmu:12287","path:mmu04930","Type II diabetes mellitus - Mus musculus (mouse)"
"O55017","CAC1B_MOUSE","mmu:12287","path:mmu04725","Cholinergic synapse - Mus musculus (mouse)"
"O55017","CAC1B_MOUSE","mmu:12287","path:mmu05032","Morphine addiction - Mus musculus (mouse)"
"O55017","CAC1B_MOUSE","mmu:12287","path:mmu05016","Huntington disease - Mus musculus (mouse)"
"O55017","CAC1B_MOUSE","mmu:12287","path:mmu04727","GABAergic synapse - Mus musculus (mouse)"
"O55017","CAC1B_MOUSE","mmu:12287","path:mmu04721","Synaptic vesicle cycle - Mus musculus (mouse)"
"O55017","CAC1B_MOUSE","mmu:12287","path:mmu04020","Calcium signaling pathway - Mus musculus (mouse)"
"O55017","CAC1B_MOUSE","mmu:12287","path:mmu04726","Serotonergic synapse - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04927","Cortisol synthesis and secretion - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04927","Cortisol synthesis and secretion - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu05410","Hypertrophic cardiomyopathy (HCM) - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu05410","Hypertrophic cardiomyopathy (HCM) - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04935","Growth hormone synthesis, secretion and action - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04935","Growth hormone synthesis, secretion and action - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04725","Cholinergic synapse - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04725","Cholinergic synapse - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04742","Taste transduction - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04742","Taste transduction - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04723","Retrograde endocannabinoid signaling - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04723","Retrograde endocannabinoid signaling - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04929","GnRH secretion - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04929","GnRH secretion - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04010","MAPK signaling pathway - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04010","MAPK signaling pathway - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu05010","Alzheimer disease - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu05010","Alzheimer disease - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04260","Cardiac muscle contraction - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04260","Cardiac muscle contraction - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04724","Glutamatergic synapse - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04724","Glutamatergic synapse - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04024","cAMP signaling pathway - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04024","cAMP signaling pathway - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04934","Cushing syndrome - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04934","Cushing syndrome - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04930","Type II diabetes mellitus - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04930","Type II diabetes mellitus - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu05414","Dilated cardiomyopathy (DCM) - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu05414","Dilated cardiomyopathy (DCM) - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04720","Long-term potentiation - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04720","Long-term potentiation - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu05031","Amphetamine addiction - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu05031","Amphetamine addiction - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04713","Circadian entrainment - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04713","Circadian entrainment - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04261","Adrenergic signaling in cardiomyocytes - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04261","Adrenergic signaling in cardiomyocytes - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04921","Oxytocin signaling pathway - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04921","Oxytocin signaling pathway - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04270","Vascular smooth muscle contraction - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04270","Vascular smooth muscle contraction - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04728","Dopaminergic synapse - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04728","Dopaminergic synapse - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04726","Serotonergic synapse - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04726","Serotonergic synapse - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04911","Insulin secretion - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04911","Insulin secretion - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04022","cGMP-PKG signaling pathway - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04022","cGMP-PKG signaling pathway - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu05412","Arrhythmogenic right ventricular cardiomyopathy (ARVC) - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu05412","Arrhythmogenic right ventricular cardiomyopathy (ARVC) - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04727","GABAergic synapse - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04727","GABAergic synapse - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04020","Calcium signaling pathway - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04020","Calcium signaling pathway - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04925","Aldosterone synthesis and secretion - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04925","Aldosterone synthesis and secretion - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04924","Renin secretion - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04924","Renin secretion - Mus musculus (mouse)"
"Q0PCR6","Q0PCR6_MOUSE","mmu:12288","path:mmu04912","GnRH signaling pathway - Mus musculus (mouse)"
"Q01815","CAC1C_MOUSE","mmu:12288","path:mmu04912","GnRH signaling pathway - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu05410","Hypertrophic cardiomyopathy (HCM) - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04724","Glutamatergic synapse - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04927","Cortisol synthesis and secretion - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04260","Cardiac muscle contraction - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04929","GnRH secretion - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04725","Cholinergic synapse - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04973","Carbohydrate digestion and absorption - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu05412","Arrhythmogenic right ventricular cardiomyopathy (ARVC) - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04934","Cushing syndrome - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04727","GABAergic synapse - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04530","Tight junction - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04010","MAPK signaling pathway - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04022","cGMP-PKG signaling pathway - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04930","Type II diabetes mellitus - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04726","Serotonergic synapse - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04261","Adrenergic signaling in cardiomyocytes - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04270","Vascular smooth muscle contraction - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu05010","Alzheimer disease - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04924","Renin secretion - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04912","GnRH signaling pathway - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04723","Retrograde endocannabinoid signaling - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04911","Insulin secretion - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04713","Circadian entrainment - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04728","Dopaminergic synapse - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu05414","Dilated cardiomyopathy (DCM) - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04925","Aldosterone synthesis and secretion - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04024","cAMP signaling pathway - Mus musculus (mouse)"
"Q99246","CAC1D_MOUSE","mmu:12289","path:mmu04218","Cellular senescence - Mus musculus (mouse)"
